materials;participant;is_test_trial;item;condition;position;question order;rating1;content;region_Morava;age_under_27;reading_time_over_60_minutes;negexp;construction
AcceptTask;4;no;10;EqZ;11;1;7;Tenhle voják je tak poslušný jako žádný jiný voják.;TRUE;TRUE;FALSE;zadny;equative
AcceptTask;4;no;11;NRA;27;1;2;Kapitán nechce, aby na ostrov šel ani jeden námořník.;TRUE;TRUE;FALSE;ani;negraising
AcceptTask;4;no;12;NRZ;13;1;4;Ředitel továrny nechce, aby byl propuštěn žádný dělník.;TRUE;TRUE;FALSE;zadny;negraising
AcceptTask;4;no;13;basA;7;1;7;Petr nechce při lyžování spadnout ani jednou.;TRUE;TRUE;FALSE;ani;baseline
AcceptTask;4;no;14;basZ;5;1;7;Pacient nebral žádný lék.;TRUE;TRUE;FALSE;zadny;baseline
AcceptTask;4;no;15;EqA;21;1;4;Včerejší den byl tak deštivý jak ani jeden den v tomhle měsíci.;TRUE;TRUE;FALSE;ani;equative
AcceptTask;4;no;16;EqZ;25;1;7;Tahle povídka je dobrá jako žádná jiná.;TRUE;TRUE;FALSE;zadny;equative
AcceptTask;4;no;17;NRA;15;1;5;Hajný nechce, aby v tomhle lese rostla ani jedna borovice.;TRUE;TRUE;FALSE;ani;negraising
AcceptTask;4;no;18;NRZ;31;1;2;Trenér nechce, aby fotbalisté prohráli žádný zápas.;TRUE;TRUE;FALSE;zadny;negraising
AcceptTask;5;no;1;basZ;5;1;7;Profesor Novák nevyhodil žádného akademika.;TRUE;FALSE;FALSE;zadny;baseline
AcceptTask;5;no;2;EqA;12;1;1;Kváskový chléb chutná jak ani jeden jiný chléb.;TRUE;FALSE;FALSE;ani;equative
AcceptTask;5;no;3;EqZ;7;1;7;Ministr zahraničí je tak chytrý jak žádný jiný ministr.;TRUE;FALSE;FALSE;zadny;equative
AcceptTask;5;no;4;NRA;28;1;1;Král nechce, aby v království zůstal ani jeden zloděj.;TRUE;FALSE;FALSE;ani;negraising
AcceptTask;5;no;5;NRZ;20;1;2;Racek nechce, aby mu utekl žádný hraboš.;TRUE;FALSE;FALSE;zadny;negraising
AcceptTask;5;no;6;basA;34;1;7;Farmář Karel neprodal ani jednoho králíka.;TRUE;FALSE;FALSE;ani;baseline
AcceptTask;5;no;7;basZ;9;1;7;Policista Karel nepředjel žádného řidiče.;TRUE;FALSE;FALSE;zadny;baseline
AcceptTask;5;no;8;EqA;36;1;1;Tahle kniha je tak nová jak ani jedna jiná kniha.;TRUE;FALSE;FALSE;ani;equative
AcceptTask;5;no;9;EqZ;18;1;7;Tohle okno je tak špinavé jak žádné jiné.;TRUE;FALSE;FALSE;zadny;equative
AcceptTask;5;no;10;NRA;24;1;2;Generál nechce, aby se tajného jednání zúčastnil ani jeden voják.;TRUE;FALSE;FALSE;ani;negraising
AcceptTask;5;no;11;NRZ;40;1;1;Kapitán nechce, aby na ostrov šel žádný námořník.;TRUE;FALSE;FALSE;zadny;negraising
AcceptTask;5;no;12;basA;22;1;7;Ředitel továrny nepropustil ani jednoho dělníka.;TRUE;FALSE;FALSE;ani;baseline
AcceptTask;5;no;13;basZ;26;1;7;Petr nechce při lyžování nikdy spadnout.;TRUE;FALSE;FALSE;zadny;baseline
AcceptTask;5;no;14;EqA;16;1;7;Tenhle lék pomáhá tak jak žádný jiný lék.;TRUE;FALSE;FALSE;ani;equative
AcceptTask;5;no;15;EqZ;30;1;7;Včerejší den byl tak deštivý jak žádný jiný den v tomhle měsíci.;TRUE;FALSE;FALSE;zadny;equative
AcceptTask;5;no;16;NRA;38;1;1;Nakladatel nechce, aby ten spisovatel vydal ani jednu povídku.;TRUE;FALSE;FALSE;ani;negraising
AcceptTask;5;no;17;NRZ;32;1;2;Hajný nechce, aby v tomhle lese rostla žádná borovice.;TRUE;FALSE;FALSE;zadny;negraising
AcceptTask;5;no;18;basA;14;1;7;Fotbalisté neprohráli ani jeden zápas.;TRUE;FALSE;FALSE;ani;baseline
AcceptTask;6;no;1;EqA;5;1;1;Profesor Novák je tak chytrý jak ani jeden akademik na celé fakultě.;TRUE;FALSE;TRUE;ani;equative
AcceptTask;6;no;2;EqZ;30;1;7;Kváskový chléb chutná jak žádný jiný chléb.;TRUE;FALSE;TRUE;zadny;equative
AcceptTask;6;no;3;NRA;15;1;1;Novinář nechce, aby král potkal ani jednoho ministra.;TRUE;FALSE;TRUE;ani;negraising
AcceptTask;6;no;4;NRZ;36;1;1;Král nechce, aby v království zůstal žádný zloděj.;TRUE;FALSE;TRUE;zadny;negraising
AcceptTask;6;no;5;basA;38;1;7;Rackovi neutekl ani jeden hraboš.;TRUE;FALSE;TRUE;ani;baseline
AcceptTask;6;no;6;basZ;34;1;7;Farmář Karel neprodal žádného králíka.;TRUE;FALSE;TRUE;zadny;baseline
AcceptTask;6;no;7;EqA;26;1;2;Tenhle řidič jel tak rychle jak ani jeden před ním.;TRUE;FALSE;TRUE;ani;equative
AcceptTask;6;no;8;EqZ;40;1;6;Tahle kniha je tak nová jak žádná jiná kniha.;TRUE;FALSE;TRUE;zadny;equative
AcceptTask;6;no;9;NRA;11;1;1;Uklízeč Karel nechce, aby ani jedno okno zůstalo špinavé.;TRUE;FALSE;TRUE;ani;negraising
AcceptTask;6;no;10;NRZ;28;1;2;Generál nechce, aby se tajného jednání zúčastnil žádný voják.;TRUE;FALSE;TRUE;zadny;negraising
AcceptTask;6;no;11;basA;13;1;7;Na ostrov nešel ani jeden námořník.;TRUE;FALSE;TRUE;ani;baseline
AcceptTask;6;no;12;basZ;19;1;7;Ředitel továrny nepropustil žádného dělníka.;TRUE;FALSE;TRUE;zadny;baseline
AcceptTask;6;no;13;EqA;32;1;3;Petr si dnes zalyžoval tak jak ani jednou předtím.;TRUE;FALSE;TRUE;ani;equative
AcceptTask;6;no;14;EqZ;9;1;1;Tenhle lék pomáhá tak jak ani jeden lék.;TRUE;FALSE;TRUE;zadny;equative
AcceptTask;6;no;15;NRA;7;1;1;Turisté nechtějí, aby pršelo ani jeden den.;TRUE;FALSE;TRUE;ani;negraising
AcceptTask;6;no;16;NRZ;17;1;1;Nakladatel nechce, aby ten spisovatel vydal žádnou povídku.;TRUE;FALSE;TRUE;zadny;negraising
AcceptTask;6;no;17;basA;22;1;7;V tomhle lese neroste ani jedna borovice.;TRUE;FALSE;TRUE;ani;baseline
AcceptTask;6;no;18;basZ;24;1;7;Fotbalisté neprohráli žádný zápas.;TRUE;FALSE;TRUE;zadny;baseline
AcceptTask;7;no;1;EqZ;40;1;6;Profesor Novák je tak chytrý jak žádný akademik na celé fakultě.;FALSE;FALSE;FALSE;zadny;equative
AcceptTask;7;no;2;NRA;36;1;1;Petr nechce, aby Marie jedla týden ani chléb.;FALSE;FALSE;FALSE;ani;negraising
AcceptTask;7;no;3;NRZ;17;1;3;Novinář nechce, aby král potkal žádného ministra.;FALSE;FALSE;FALSE;zadny;negraising
AcceptTask;7;no;4;basA;9;1;6;V království nezůstal ani jeden zloděj.;FALSE;FALSE;FALSE;ani;baseline
AcceptTask;7;no;5;basZ;23;1;7;Rackovi neutekl žádný hraboš.;FALSE;FALSE;FALSE;zadny;baseline
AcceptTask;7;no;6;EqA;25;1;6;Farmář Karel prodá tolik králíků jako ani jeden farmář v okolí.;FALSE;FALSE;FALSE;ani;equative
AcceptTask;7;no;7;EqZ;13;1;4;Tenhle řidič jel tak rychle jak žádný jiný před ním.;FALSE;FALSE;FALSE;zadny;equative
AcceptTask;7;no;8;NRA;27;1;2;Čtenář Karel nechce, aby mu utekla ani jedna nová kniha.;FALSE;FALSE;FALSE;ani;negraising
AcceptTask;7;no;9;NRZ;34;1;2;Uklízeč Karel nechce, aby žádné okno zůstalo špinavé.;FALSE;FALSE;FALSE;zadny;negraising
AcceptTask;7;no;10;basA;5;1;6;Tajného jednání se nezúčastnil ani jeden voják.;FALSE;FALSE;FALSE;ani;baseline
AcceptTask;7;no;11;basZ;15;1;7;Na ostrov nešel žádný námořník.;FALSE;FALSE;FALSE;zadny;baseline
AcceptTask;7;no;12;EqA;32;1;5;Tenhle dělník je tak pracovitý jako ani jeden jiný dělník.;FALSE;FALSE;FALSE;ani;equative
AcceptTask;7;no;13;EqZ;29;1;6;Petr si dnes zalyžoval tak jak nikdy předtím.;FALSE;FALSE;FALSE;zadny;equative
AcceptTask;7;no;14;NRA;21;1;1;Lékař nechce, aby pacient bral ani jeden lék.;FALSE;FALSE;FALSE;ani;negraising
AcceptTask;7;no;15;NRZ;11;1;2;Turisté nechtějí, aby pršelo žádný den.;FALSE;FALSE;FALSE;zadny;negraising
AcceptTask;7;no;16;basA;38;1;7;Ten spisovatel nevydal ani jednu povídku.;FALSE;FALSE;FALSE;ani;baseline
AcceptTask;7;no;17;basZ;19;1;7;V tomhle lese neroste žádná borovice.;FALSE;FALSE;FALSE;zadny;baseline
AcceptTask;7;no;18;EqA;7;1;3;Zápasy v letošní sezóně byly tak těžké jako ani jeden zápas předtím.;FALSE;FALSE;FALSE;ani;equative
AcceptTask;8;no;1;NRA;32;1;2;Profesor Novák nechce, abychom vyhodili ani jednoho akademika.;FALSE;TRUE;TRUE;ani;negraising
AcceptTask;8;no;2;NRZ;36;1;1;Petr nechce, aby Marie jedla týden žádný chléb.;FALSE;TRUE;TRUE;zadny;negraising
AcceptTask;8;no;3;basA;8;1;7;Král nepotkal ani jednoho ministra.;FALSE;TRUE;TRUE;ani;baseline
AcceptTask;8;no;4;basZ;18;1;7;V království nezůstal žádný zloděj.;FALSE;TRUE;TRUE;zadny;baseline
AcceptTask;8;no;5;EqA;24;1;7;Tenhle racek je tak šikovný jak ani jeden racek na pobřeží.;FALSE;TRUE;TRUE;ani;equative
AcceptTask;8;no;6;EqZ;6;1;7;Farmář Karel prodá tolik králíků jako žádný farmář v okolí.;FALSE;TRUE;TRUE;zadny;equative
AcceptTask;8;no;7;NRA;12;1;3;Policista Karel nechce, aby ani jeden řidič jezdil proti předpisům.;FALSE;TRUE;TRUE;ani;negraising
AcceptTask;8;no;8;NRZ;14;1;2;Čtenář Karel nechce, aby mu utekla žádná nová kniha.;FALSE;TRUE;TRUE;zadny;negraising
AcceptTask;8;no;9;basA;16;1;7;Uklízeč Karel neumyl ani jedno okno.;FALSE;TRUE;TRUE;ani;baseline
AcceptTask;8;no;10;basZ;28;1;7;Tajného jednání se nezúčastnil žádný voják.;FALSE;TRUE;TRUE;zadny;baseline
AcceptTask;8;no;11;EqA;40;1;5;Tenhle námořník je tak statečný jak ani jeden jiný námořník.;FALSE;TRUE;TRUE;ani;equative
AcceptTask;8;no;12;EqZ;38;1;7;Tenhle dělník je tak pracovitý jako žádný jiný.;FALSE;TRUE;TRUE;zadny;equative
AcceptTask;8;no;13;NRA;22;1;1;Petr nechce, aby při lyžování spadl ani jednou.;FALSE;TRUE;TRUE;ani;negraising
AcceptTask;8;no;14;NRZ;26;1;1;Lékař nechce, aby pacient bral žádný lék.;FALSE;TRUE;TRUE;zadny;negraising
AcceptTask;8;no;15;basA;20;1;7;Tento měsíc nepršelo ani jeden den.;FALSE;TRUE;TRUE;ani;baseline
AcceptTask;8;no;16;basZ;34;1;7;Ten spisovatel nevydal žádnou povídku.;FALSE;TRUE;TRUE;zadny;baseline
AcceptTask;8;no;17;EqA;30;1;5;V tomhle lese jsou borovice vysoké jak na ani jednom jiném místě.;FALSE;TRUE;TRUE;ani;equative
AcceptTask;8;no;18;EqZ;10;1;7;Zápasy v letošní sezóně byly tak těžké jako žádný zápas předtím.;FALSE;TRUE;TRUE;zadny;equative
AcceptTask;9;no;1;NRZ;32;1;2;Profesor Novák nechce, abychom vyhodili žádného akademika.;FALSE;TRUE;TRUE;zadny;negraising
AcceptTask;9;no;2;basA;9;1;5;Marie nejedla týden ani chléb.;FALSE;TRUE;TRUE;ani;baseline
AcceptTask;9;no;3;basZ;22;1;7;Král nepotkal žádného ministra.;FALSE;TRUE;TRUE;zadny;baseline
AcceptTask;9;no;4;EqA;18;1;2;Zloděj ze souostroví Qwghlm je tak šikovný jako ani jeden zloděj.;FALSE;TRUE;TRUE;ani;equative
AcceptTask;9;no;5;EqZ;16;1;6;Tenhle racek je tak šikovný jak žádný jiný racek na pobřeží.;FALSE;TRUE;TRUE;zadny;equative
AcceptTask;9;no;6;NRA;7;1;3;Starosta nechce, aby farmář Karel prodal ani jednoho králíka.;FALSE;TRUE;TRUE;ani;negraising
AcceptTask;9;no;7;NRZ;24;1;2;Policista Karel nechce, aby žádný řidič jezdil proti předpisům.;FALSE;TRUE;TRUE;zadny;negraising
AcceptTask;9;no;8;basA;20;1;7;Čtenáři Karlovi neutekla minulý týden ani jedna nová kniha.;FALSE;TRUE;TRUE;ani;baseline
AcceptTask;9;no;9;basZ;30;1;5;Uklízeč Karel neumyl žádné okno.;FALSE;TRUE;TRUE;zadny;baseline
AcceptTask;9;no;10;EqA;34;1;5;Tenhle voják je tak poslušný jako ani jeden jiný voják.;FALSE;TRUE;TRUE;ani;equative
AcceptTask;9;no;11;EqZ;12;1;6;Tenhle námořník je tak statečný jak žádný jiný námořník.;FALSE;TRUE;TRUE;zadny;equative
AcceptTask;9;no;12;NRA;36;1;2;Ředitel továrny nechce, aby byl propuštěn ani jeden dělník.;FALSE;TRUE;TRUE;ani;negraising
AcceptTask;9;no;13;NRZ;5;1;2;Petr nechce, aby při lyžování nikdy spadl.;FALSE;TRUE;TRUE;zadny;negraising
AcceptTask;9;no;14;basA;38;1;7;Pacient nebral ani jeden lék.;FALSE;TRUE;TRUE;ani;baseline
AcceptTask;9;no;15;basZ;40;1;5;Tento měsíc nerpšelo žádný den.;FALSE;TRUE;TRUE;zadny;baseline
AcceptTask;9;no;16;EqA;28;1;2;Tahle povídka je dobrá jako ani jedna jiná povídka.;FALSE;TRUE;TRUE;ani;equative
AcceptTask;9;no;17;EqZ;26;1;6;V tomhle lese jsou borovice vysoké jak na žádném jiném místě.;FALSE;TRUE;TRUE;zadny;equative
AcceptTask;9;no;18;NRA;14;1;5;Trenér nechce, aby fotbalisté prohráli ani jeden zápas.;FALSE;TRUE;TRUE;ani;negraising
AcceptTask;11;no;1;EqZ;8;1;3;Profesor Novák je tak chytrý jak žádný akademik na celé fakultě.;FALSE;FALSE;FALSE;zadny;equative
AcceptTask;11;no;2;NRA;20;1;1;Petr nechce, aby Marie jedla týden ani chléb.;FALSE;FALSE;FALSE;ani;negraising
AcceptTask;11;no;3;NRZ;18;1;1;Novinář nechce, aby král potkal žádného ministra.;FALSE;FALSE;FALSE;zadny;negraising
AcceptTask;11;no;4;basA;30;1;7;V království nezůstal ani jeden zloděj.;FALSE;FALSE;FALSE;ani;baseline
AcceptTask;11;no;5;basZ;28;1;4;Rackovi neutekl žádný hraboš.;FALSE;FALSE;FALSE;zadny;baseline
AcceptTask;11;no;6;EqA;32;1;1;Farmář Karel prodá tolik králíků jako ani jeden farmář v okolí.;FALSE;FALSE;FALSE;ani;equative
AcceptTask;11;no;7;EqZ;38;1;3;Tenhle řidič jel tak rychle jak žádný jiný před ním.;FALSE;FALSE;FALSE;zadny;equative
AcceptTask;11;no;8;NRA;16;1;1;Čtenář Karel nechce, aby mu utekla ani jedna nová kniha.;FALSE;FALSE;FALSE;ani;negraising
AcceptTask;11;no;9;NRZ;24;1;4;Uklízeč Karel nechce, aby žádné okno zůstalo špinavé.;FALSE;FALSE;FALSE;zadny;negraising
AcceptTask;11;no;10;basA;36;1;7;Tajného jednání se nezúčastnil ani jeden voják.;FALSE;FALSE;FALSE;ani;baseline
AcceptTask;11;no;11;basZ;34;1;5;Na ostrov nešel žádný námořník.;FALSE;FALSE;FALSE;zadny;baseline
AcceptTask;11;no;12;EqA;12;1;1;Tenhle dělník je tak pracovitý jako ani jeden jiný dělník.;FALSE;FALSE;FALSE;ani;equative
AcceptTask;11;no;13;EqZ;22;1;4;Petr si dnes zalyžoval tak jak nikdy předtím.;FALSE;FALSE;FALSE;zadny;equative
AcceptTask;11;no;14;NRA;5;1;2;Lékař nechce, aby pacient bral ani jeden lék.;FALSE;FALSE;FALSE;ani;negraising
AcceptTask;11;no;15;NRZ;10;1;1;Turisté nechtějí, aby pršelo žádný den.;FALSE;FALSE;FALSE;zadny;negraising
AcceptTask;11;no;16;basA;40;1;6;Ten spisovatel nevydal ani jednu povídku.;FALSE;FALSE;FALSE;ani;baseline
AcceptTask;11;no;17;basZ;14;1;6;V tomhle lese neroste žádná borovice.;FALSE;FALSE;FALSE;zadny;baseline
AcceptTask;11;no;18;EqA;26;1;2;Zápasy v letošní sezóně byly tak těžké jako ani jeden zápas předtím.;FALSE;FALSE;FALSE;ani;equative
AcceptTask;12;no;1;basA;32;1;7;Profesor Novák nevyhodil ani jednoho akademika.;TRUE;TRUE;TRUE;ani;baseline
AcceptTask;12;no;2;basZ;28;1;7;Marie nejedla týden žádný chléb.;TRUE;TRUE;TRUE;zadny;baseline
AcceptTask;12;no;3;EqA;40;1;6;Ministr zahraničí je tak chytrý jak ani jeden ministr.;TRUE;TRUE;TRUE;ani;equative
AcceptTask;12;no;4;EqZ;10;1;7;Zloděj ze souostroví Qwghlm je tak šikovný jako žádný jiný zloděj.;TRUE;TRUE;TRUE;zadny;equative
AcceptTask;12;no;5;NRA;34;1;1;Racek nechce, aby mu utekl ani jeden hraboš.;TRUE;TRUE;TRUE;ani;negraising
AcceptTask;12;no;6;NRZ;30;1;1;Starosta nechce, aby farmář Karel prodal žádného králíka.;TRUE;TRUE;TRUE;zadny;negraising
AcceptTask;12;no;7;basA;12;1;7;Policista Karel nepředjel ani jednoho řidiče.;TRUE;TRUE;TRUE;ani;baseline
AcceptTask;12;no;8;basZ;8;1;6;Čtenáři Karlovi neutekla minulý týden žádná nová kniha.;TRUE;TRUE;TRUE;zadny;baseline
AcceptTask;12;no;9;EqA;24;1;3;Tohle okno je tak špinavé jak ani jedno jiné.;TRUE;TRUE;TRUE;ani;equative
AcceptTask;12;no;10;EqZ;14;1;7;Tenhle voják je tak poslušný jako žádný jiný voják.;TRUE;TRUE;TRUE;zadny;equative
AcceptTask;12;no;11;NRA;6;1;1;Kapitán nechce, aby na ostrov šel ani jeden námořník.;TRUE;TRUE;TRUE;ani;negraising
AcceptTask;12;no;12;NRZ;18;1;1;Ředitel továrny nechce, aby byl propuštěn žádný dělník.;TRUE;TRUE;TRUE;zadny;negraising
AcceptTask;12;no;13;basA;16;1;2;Petr nechce při lyžování spadnout ani jednou.;TRUE;TRUE;TRUE;ani;baseline
AcceptTask;12;no;14;basZ;20;1;7;Pacient nebral žádný lék.;TRUE;TRUE;TRUE;zadny;baseline
AcceptTask;12;no;15;EqA;36;1;7;Včerejší den byl tak deštivý jak ani jeden den v tomhle měsíci.;TRUE;TRUE;TRUE;ani;equative
AcceptTask;12;no;16;EqZ;26;1;7;Tahle povídka je dobrá jako žádná jiná.;TRUE;TRUE;TRUE;zadny;equative
AcceptTask;12;no;17;NRA;38;1;2;Hajný nechce, aby v tomhle lese rostla ani jedna borovice.;TRUE;TRUE;TRUE;ani;negraising
AcceptTask;12;no;18;NRZ;22;1;1;Trenér nechce, aby fotbalisté prohráli žádný zápas.;TRUE;TRUE;TRUE;zadny;negraising
AcceptTask;15;no;1;basA;27;1;7;Profesor Novák nevyhodil ani jednoho akademika.;FALSE;TRUE;FALSE;ani;baseline
AcceptTask;15;no;2;basZ;13;1;7;Marie nejedla týden žádný chléb.;FALSE;TRUE;FALSE;zadny;baseline
AcceptTask;15;no;3;EqA;17;1;3;Ministr zahraničí je tak chytrý jak ani jeden ministr.;FALSE;TRUE;FALSE;ani;equative
AcceptTask;15;no;4;EqZ;23;1;7;Zloděj ze souostroví Qwghlm je tak šikovný jako žádný jiný zloděj.;FALSE;TRUE;FALSE;zadny;equative
AcceptTask;15;no;5;NRA;11;1;3;Racek nechce, aby mu utekl ani jeden hraboš.;FALSE;TRUE;FALSE;ani;negraising
AcceptTask;15;no;6;NRZ;37;1;1;Starosta nechce, aby farmář Karel prodal žádného králíka.;FALSE;TRUE;FALSE;zadny;negraising
AcceptTask;15;no;7;basA;9;1;7;Policista Karel nepředjel ani jednoho řidiče.;FALSE;TRUE;FALSE;ani;baseline
AcceptTask;15;no;8;basZ;25;1;7;Čtenáři Karlovi neutekla minulý týden žádná nová kniha.;FALSE;TRUE;FALSE;zadny;baseline
AcceptTask;15;no;9;EqA;35;1;1;Tohle okno je tak špinavé jak ani jedno jiné.;FALSE;TRUE;FALSE;ani;equative
AcceptTask;15;no;10;EqZ;15;1;7;Tenhle voják je tak poslušný jako žádný jiný voják.;FALSE;TRUE;FALSE;zadny;equative
AcceptTask;15;no;11;NRA;7;1;2;Kapitán nechce, aby na ostrov šel ani jeden námořník.;FALSE;TRUE;FALSE;ani;negraising
AcceptTask;15;no;12;NRZ;19;1;3;Ředitel továrny nechce, aby byl propuštěn žádný dělník.;FALSE;TRUE;FALSE;zadny;negraising
AcceptTask;15;no;13;basA;21;1;7;Petr nechce při lyžování spadnout ani jednou.;FALSE;TRUE;FALSE;ani;baseline
AcceptTask;15;no;14;basZ;29;1;7;Pacient nebral žádný lék.;FALSE;TRUE;FALSE;zadny;baseline
AcceptTask;15;no;15;EqA;31;1;5;Včerejší den byl tak deštivý jak ani jeden den v tomhle měsíci.;FALSE;TRUE;FALSE;ani;equative
AcceptTask;15;no;16;EqZ;33;1;7;Tahle povídka je dobrá jako žádná jiná.;FALSE;TRUE;FALSE;zadny;equative
AcceptTask;15;no;17;NRA;39;1;3;Hajný nechce, aby v tomhle lese rostla ani jedna borovice.;FALSE;TRUE;FALSE;ani;negraising
AcceptTask;15;no;18;NRZ;5;1;2;Trenér nechce, aby fotbalisté prohráli žádný zápas.;FALSE;TRUE;FALSE;zadny;negraising
AcceptTask;16;no;1;EqZ;9;1;5;Profesor Novák je tak chytrý jak žádný akademik na celé fakultě.;FALSE;FALSE;TRUE;zadny;equative
AcceptTask;16;no;2;NRA;19;1;1;Petr nechce, aby Marie jedla týden ani chléb.;FALSE;FALSE;TRUE;ani;negraising
AcceptTask;16;no;3;NRZ;40;1;1;Novinář nechce, aby král potkal žádného ministra.;FALSE;FALSE;TRUE;zadny;negraising
AcceptTask;16;no;4;basA;29;1;7;V království nezůstal ani jeden zloděj.;FALSE;FALSE;TRUE;ani;baseline
AcceptTask;16;no;5;basZ;33;1;5;Rackovi neutekl žádný hraboš.;FALSE;FALSE;TRUE;zadny;baseline
AcceptTask;16;no;6;EqA;11;1;3;Farmář Karel prodá tolik králíků jako ani jeden farmář v okolí.;FALSE;FALSE;TRUE;ani;equative
AcceptTask;16;no;7;EqZ;13;1;6;Tenhle řidič jel tak rychle jak žádný jiný před ním.;FALSE;FALSE;TRUE;zadny;equative
AcceptTask;16;no;8;NRA;23;1;1;Čtenář Karel nechce, aby mu utekla ani jedna nová kniha.;FALSE;FALSE;TRUE;ani;negraising
AcceptTask;16;no;9;NRZ;5;1;1;Uklízeč Karel nechce, aby žádné okno zůstalo špinavé.;FALSE;FALSE;TRUE;zadny;negraising
AcceptTask;16;no;10;basA;21;1;5;Tajného jednání se nezúčastnil ani jeden voják.;FALSE;FALSE;TRUE;ani;baseline
AcceptTask;16;no;11;basZ;27;1;7;Na ostrov nešel žádný námořník.;FALSE;FALSE;TRUE;zadny;baseline
AcceptTask;16;no;12;EqA;31;1;1;Tenhle dělník je tak pracovitý jako ani jeden jiný dělník.;FALSE;FALSE;TRUE;ani;equative
AcceptTask;16;no;13;EqZ;37;1;7;Petr si dnes zalyžoval tak jak nikdy předtím.;FALSE;FALSE;TRUE;zadny;equative
AcceptTask;16;no;14;NRA;15;1;5;Lékař nechce, aby pacient bral ani jeden lék.;FALSE;FALSE;TRUE;ani;negraising
AcceptTask;16;no;15;NRZ;35;1;1;Turisté nechtějí, aby pršelo žádný den.;FALSE;FALSE;TRUE;zadny;negraising
AcceptTask;16;no;16;basA;25;1;7;Ten spisovatel nevydal ani jednu povídku.;FALSE;FALSE;TRUE;ani;baseline
AcceptTask;16;no;17;basZ;7;1;7;V tomhle lese neroste žádná borovice.;FALSE;FALSE;TRUE;zadny;baseline
AcceptTask;16;no;18;EqA;17;1;2;Zápasy v letošní sezóně byly tak těžké jako ani jeden zápas předtím.;FALSE;FALSE;TRUE;ani;equative
